"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/25/2022","61","PM2.5","PS 274","36-047-0118","AQS","11","26",".","61","31"
"10/26/2022","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","28","11","53","28"
"10/27/2022","54","PM2.5","RICHMOND POST OFFICE","36-085-0055","AQS","7","31",".","54","25"
"10/28/2022","49","PM2.5","PS 274","36-047-0118","AQS","10","26",".","49","31"
"10/29/2022","54","PM2.5","Elizabeth Lab","34-039-0004","AQS","13","35",".","54","42"
"10/30/2022","67","PM2.5","PS 274","36-047-0118","AQS","19","40",".","67","47"
"10/31/2022","60","PM2.5","Elizabeth Lab","34-039-0004","AQS","13","34",".","60","52"
"11/01/2022","54","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","25","11","54","27"
"11/02/2022","58","PM2.5","Elizabeth Lab","34-039-0004","AQS","14","40",".","58","47"
"11/03/2022","67","PM2.5","Elizabeth Lab","34-039-0004","AQS","23","37",".","67","49"
"11/04/2022","62","PM2.5","Elizabeth Lab","34-039-0004","AQS","20","36",".","62","49"
"11/05/2022","48","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","34",".","48","27"
"11/06/2022","53","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","9","31",".","53","26"
"11/07/2022","46","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","41","14","46","42"
"11/08/2022","34","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","31",".","34","30"
"11/09/2022","39","NO2","PFIZER LAB SITE","36-005-0133","AQS","7","31",".","37","39"
"11/10/2022","55","PM2.5","Paterson","34-031-0005","AQS","11","34",".","55","39"
"11/11/2022","57","PM2.5","Elizabeth Lab","34-039-0004","AQS","13","31",".","57","49"
"11/12/2022","51","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","36","31",".","51","28"
"11/13/2022","39","CO","Jersey City","34-017-1002","AQS","39","26","5","34","21"
"11/14/2022","37","PM2.5","Intermediate School 143","36-061-0115","AQS","10","34",".","37","30"
"11/15/2022","43","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","31",".","43","40"
"11/16/2022","34","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","30",".","34","28"
"11/17/2022","51","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","11","31",".","51","28"
"11/18/2022","57","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","30",".","57","29"
"11/19/2022","52","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","11","28","10","52","33"
"11/20/2022","44","PM2.5","Elizabeth Lab","34-039-0004","AQS","13","31",".","44","35"
"11/21/2022","39","PM2.5","Rutgers University","34-023-0011","AQS","11","31",".","39","37"
"11/22/2022","60","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","13","33",".","60","46"
"11/23/2022","65","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","34",".","65","48"
"11/24/2022","69","PM2.5","Flemington","34-019-0001","AQS","11","34",".","69","45"
"11/25/2022","64","PM2.5","Flemington","34-019-0001","AQS","9","33","13","64","41"
"11/26/2022","36","PM2.5","Intermediate School 143","36-061-0115","AQS","11","33",".","36","30"
"11/27/2022","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","34",".","55","37"
"11/28/2022","42","PM2.5","Intermediate School 143","36-061-0115","AQS","7","29",".","42","20"
"11/29/2022","47","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","24",".","47","40"
"11/30/2022","57","PM2.5","Elizabeth Lab","34-039-0004","AQS","17","33",".","57","49"
"12/01/2022","44","PM2.5","Queens College Near Road","36-081-0125","AQS","13","28","7","44","23"
"12/02/2022","53","PM2.5","MORRISANIA","36-005-0080","AQS","13","24",".","53","50"
"12/03/2022","43","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","8","32",".","43","35"
"12/04/2022","70","PM2.5","HOLTSVILLE","36-103-0009","AQS","15","30",".","70","40"
"12/05/2022","87","NO2","Fort Lee Near Road","34-003-0010","AQS","14","24",".","68","87"
"12/06/2022","65","PM2.5","Elizabeth Lab","34-039-0004","AQS","15","37",".","65","58"
"12/07/2022","55","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","14","35","12","55","42"
"12/08/2022","33","PM2.5","RICHMOND POST OFFICE","36-085-0055","AQS","9","30",".","33","29"
"12/09/2022","37","PM2.5","Queens College Near Road","36-081-0125","AQS","6","31",".","37","30"
"12/10/2022","47","PM2.5","Flemington","34-019-0001","AQS","7","29",".","47","32"
"12/11/2022","44","PM2.5","Flemington","34-019-0001","AQS","8","31",".","44","33"
"12/12/2022","43","PM2.5","Intermediate School 143","36-061-0115","AQS","7","31",".","43","26"
"12/13/2022","46","PM2.5","Intermediate School 143","36-061-0115","AQS","7","34","12","46","36"
"12/14/2022","45","PM2.5","Intermediate School 143","36-061-0115","AQS","8","32",".","45","41"
"12/15/2022","44","NO2","Elizabeth Lab","34-039-0004","AQS","8","34",".","37","44"
"12/16/2022","34","Ozone","Flax Pond","36-103-0044","AQS","9","34",".","23","34"
"12/17/2022","44","PM2.5","MASPETH LIBRARY","36-081-0120","AQS","15","26",".","44","18"
"12/18/2022","46","PM2.5","Queens College Near Road","36-081-0125","AQS","16","23",".","46","21"
"12/19/2022","43","PM2.5","Queens College Near Road","36-081-0125","AQS","10","22","8","43","24"
"12/20/2022","54","PM2.5","Intermediate School 143","36-061-0115","AQS","9","27",".","54","28"
"12/21/2022","73","PM2.5","Intermediate School 143","36-061-0115","AQS","14","20",".","73","50"
"12/22/2022","65","PM2.5","Elizabeth Lab","34-039-0004","AQS","19","35",".","65","49"
"12/23/2022","48","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","6","34",".","48","28"
"12/24/2022","57","PM2.5","Intermediate School 143","36-061-0115","AQS","5","27",".","57","14"
"12/25/2022","54","PM2.5","Intermediate School 143","36-061-0115","AQS","5","31","10","54","17"
"12/26/2022","56","PM2.5","Intermediate School 143","36-061-0115","AQS","7","31",".","56","23"
"12/27/2022","62","PM2.5","Flemington","34-019-0001","AQS","7","31",".","62","30"
"12/28/2022","67","PM2.5","Flemington","34-019-0001","AQS","10","30",".","67","48"
"12/29/2022","74","PM2.5","Paterson","34-031-0005","AQS","13","30",".","74","51"
"12/30/2022","91","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","14","33",".","91","66"
"12/31/2022","90","PM2.5","Paterson","34-031-0005","AQS","19","25","24","90","40"
